file_id,network,sensor,channel,type,starttime,endtime,window,overlap,windowing,n_windows,n_variables,missing_rate,low_filter,high_filter,nsamples,srate,trend_removed,coherent_noise_removed,save_time
1,C7,PLPI,HHN,FFT,2021-09-12 00:00:00.00,2021-09-26 00:00:00.00,3600.0,0.0,False,336,5400,0.0,0,50.0,120960001,100.0,False,False,2024-11-11 15:55:07.00
2,C7,PLPI,HHE,FFT,2021-09-12 00:00:00.00,2021-09-26 00:00:00.00,3600.0,0.0,False,336,5400,0.0,0,50.0,120960001,100.0,False,False,2024-11-11 15:56:47.00
3,C7,PLPI,HHZ,FFT,2021-09-12 00:00:00.00,2021-09-26 00:00:00.00,3600.0,0.0,False,336,5400,0.0,0,50.0,120960001,100.0,False,False,2024-11-11 15:58:24.00
4,C7,PPMA,HHN,FFT,2021-09-12 00:00:00.00,2021-09-26 00:00:00.00,3600.0,0.0,False,336,5400,0.0,0,50.0,120960001,100.0,False,False,2024-11-11 16:00:02.00
5,C7,PPMA,HHE,FFT,2021-09-12 00:00:00.00,2021-09-26 00:00:00.00,3600.0,0.0,False,336,5400,0.0,0,50.0,120960001,100.0,False,False,2024-11-11 16:01:42.00
6,C7,PPMA,HHZ,FFT,2021-09-12 00:00:00.00,2021-09-26 00:00:00.00,3600.0,0.0,False,336,5400,0.0,0,50.0,120960001,100.0,False,False,2024-11-11 16:03:23.00
7,C7,PLPI,HHN,FFT,2021-09-12 00:00:00.00,2021-09-13 00:00:00.00,3600.0,0.0,False,24,5400,0.0,0,50.0,8640001,100.0,False,False,2024-11-11 16:13:25.00
8,C7,PLPI,HHE,FFT,2021-09-12 00:00:00.00,2021-09-13 00:00:00.00,3600.0,0.0,False,24,5400,0.0,0,50.0,8640001,100.0,False,False,2024-11-11 16:13:33.00
9,C7,PLPI,HHZ,FFT,2021-09-12 00:00:00.00,2021-09-13 00:00:00.00,3600.0,0.0,False,24,5400,0.0,0,50.0,8640001,100.0,False,False,2024-11-11 16:13:40.00
10,C7,PPMA,HHN,FFT,2021-09-12 00:00:00.00,2021-09-13 00:00:00.00,3600.0,0.0,False,24,5400,0.0,0,50.0,8640001,100.0,False,False,2024-11-11 16:13:48.00
11,C7,PPMA,HHE,FFT,2021-09-12 00:00:00.00,2021-09-13 00:00:00.00,3600.0,0.0,False,24,5400,0.0,0,50.0,8640001,100.0,False,False,2024-11-11 16:13:55.00
12,C7,PPMA,HHZ,FFT,2021-09-12 00:00:00.00,2021-09-13 00:00:00.00,3600.0,0.0,False,24,5400,0.0,0,50.0,8640001,100.0,False,False,2024-11-11 16:14:03.00
