sensor,channel,year,month,day,hour,minute,second,server,path,filename
PFUE,HHE,2017,10,11,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.284
PFUE,HHE,2017,10,12,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.285
PFUE,HHE,2017,10,13,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.286
PFUE,HHE,2017,10,14,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.287
PFUE,HHE,2017,10,15,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.288
PFUE,HHE,2017,10,16,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.289
PFUE,HHE,2017,10,17,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.290
PFUE,HHE,2017,10,18,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.291
PFUE,HHE,2017,10,19,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.292
PFUE,HHE,2017,10,20,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.293
PFUE,HHE,2017,10,21,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.294
PFUE,HHE,2017,10,22,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.295
PFUE,HHE,2017,10,23,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.296
PFUE,HHE,2017,10,24,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.297
PFUE,HHE,2017,10,25,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.298
PFUE,HHE,2017,10,26,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.299
PFUE,HHE,2017,10,27,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.300
PFUE,HHE,2017,10,28,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.301
PFUE,HHE,2017,10,29,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.302
PFUE,HHE,2017,10,30,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.303
PFUE,HHE,2017,10,31,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.304
PFUE,HHE,2017,11,1,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.305
PFUE,HHE,2017,11,2,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.306
PFUE,HHE,2017,11,3,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.307
PFUE,HHE,2017,11,4,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.308
PFUE,HHE,2017,11,5,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.309
PFUE,HHE,2017,11,6,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.310
PFUE,HHE,2017,11,7,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.311
PFUE,HHE,2017,11,8,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.312
PFUE,HHE,2017,11,9,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.313
PFUE,HHE,2017,11,10,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.314
PFUE,HHE,2017,11,11,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.315
PFUE,HHE,2017,11,12,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.316
PFUE,HHE,2017,11,13,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.317
PFUE,HHE,2017,11,14,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.318
PFUE,HHE,2017,11,15,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.319
PFUE,HHE,2017,11,16,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.320
PFUE,HHE,2017,11,17,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.321
PFUE,HHE,2017,11,18,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.322
PFUE,HHE,2017,11,19,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.323
PFUE,HHE,2017,11,20,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.324
PFUE,HHE,2017,11,21,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.325
PFUE,HHE,2017,11,22,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.326
PFUE,HHE,2017,11,23,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.327
PFUE,HHE,2017,11,24,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.328
PFUE,HHE,2017,11,25,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.329
PFUE,HHE,2017,11,26,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.330
PFUE,HHE,2017,11,27,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.331
PFUE,HHE,2017,11,28,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.332
PFUE,HHE,2017,11,29,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.333
PFUE,HHE,2017,11,30,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.334
PFUE,HHE,2017,12,1,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.335
PFUE,HHE,2017,12,2,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.336
PFUE,HHE,2017,12,3,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.337
PFUE,HHE,2017,12,4,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.338
PFUE,HHE,2017,12,5,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.339
PFUE,HHE,2017,12,6,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.340
PFUE,HHE,2017,12,7,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.341
PFUE,HHE,2017,12,8,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.342
PFUE,HHE,2017,12,9,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.343
PFUE,HHE,2017,12,10,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.344
PFUE,HHE,2017,12,11,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.345
PFUE,HHE,2017,12,12,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.346
PFUE,HHE,2017,12,13,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.347
PFUE,HHE,2017,12,14,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.348
PFUE,HHE,2017,12,15,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.349
PFUE,HHE,2017,12,16,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.350
PFUE,HHE,2017,12,17,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.351
PFUE,HHE,2017,12,18,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.352
PFUE,HHE,2017,12,19,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.353
PFUE,HHE,2017,12,20,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.354
PFUE,HHE,2017,12,21,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.355
PFUE,HHE,2017,12,22,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.356
PFUE,HHE,2017,12,23,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.357
PFUE,HHE,2017,12,24,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.358
PFUE,HHE,2017,12,25,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.359
PFUE,HHE,2017,12,26,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.360
PFUE,HHE,2017,12,27,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.361
PFUE,HHE,2017,12,28,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.362
PFUE,HHE,2017,12,29,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.363
PFUE,HHE,2017,12,30,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.364
PFUE,HHE,2017,12,31,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHE.D,C7.PFUE..HHE.D.2017.365
PFUE,HHZ,2017,10,11,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.284
PFUE,HHZ,2017,10,12,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.285
PFUE,HHZ,2017,10,13,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.286
PFUE,HHZ,2017,10,14,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.287
PFUE,HHZ,2017,10,15,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.288
PFUE,HHZ,2017,10,16,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.289
PFUE,HHZ,2017,10,17,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.290
PFUE,HHZ,2017,10,18,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.291
PFUE,HHZ,2017,10,19,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.292
PFUE,HHZ,2017,10,20,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.293
PFUE,HHZ,2017,10,21,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.294
PFUE,HHZ,2017,10,22,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.295
PFUE,HHZ,2017,10,23,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.296
PFUE,HHZ,2017,10,24,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.297
PFUE,HHZ,2017,10,25,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.298
PFUE,HHZ,2017,10,26,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.299
PFUE,HHZ,2017,10,27,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.300
PFUE,HHZ,2017,10,28,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.301
PFUE,HHZ,2017,10,29,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.302
PFUE,HHZ,2017,10,30,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.303
PFUE,HHZ,2017,10,31,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.304
PFUE,HHZ,2017,11,1,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.305
PFUE,HHZ,2017,11,2,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.306
PFUE,HHZ,2017,11,3,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.307
PFUE,HHZ,2017,11,4,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.308
PFUE,HHZ,2017,11,5,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.309
PFUE,HHZ,2017,11,6,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.310
PFUE,HHZ,2017,11,7,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.311
PFUE,HHZ,2017,11,8,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.312
PFUE,HHZ,2017,11,9,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.313
PFUE,HHZ,2017,11,10,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.314
PFUE,HHZ,2017,11,11,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.315
PFUE,HHZ,2017,11,12,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.316
PFUE,HHZ,2017,11,13,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.317
PFUE,HHZ,2017,11,14,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.318
PFUE,HHZ,2017,11,15,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.319
PFUE,HHZ,2017,11,16,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.320
PFUE,HHZ,2017,11,17,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.321
PFUE,HHZ,2017,11,18,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.322
PFUE,HHZ,2017,11,19,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.323
PFUE,HHZ,2017,11,20,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.324
PFUE,HHZ,2017,11,21,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.325
PFUE,HHZ,2017,11,22,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.326
PFUE,HHZ,2017,11,23,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.327
PFUE,HHZ,2017,11,24,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.328
PFUE,HHZ,2017,11,25,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.329
PFUE,HHZ,2017,11,26,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.330
PFUE,HHZ,2017,11,27,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.331
PFUE,HHZ,2017,11,28,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.332
PFUE,HHZ,2017,11,29,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.333
PFUE,HHZ,2017,11,30,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.334
PFUE,HHZ,2017,12,1,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.335
PFUE,HHZ,2017,12,2,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.336
PFUE,HHZ,2017,12,3,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.337
PFUE,HHZ,2017,12,4,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.338
PFUE,HHZ,2017,12,5,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.339
PFUE,HHZ,2017,12,6,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.340
PFUE,HHZ,2017,12,7,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.341
PFUE,HHZ,2017,12,8,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.342
PFUE,HHZ,2017,12,9,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.343
PFUE,HHZ,2017,12,10,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.344
PFUE,HHZ,2017,12,11,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.345
PFUE,HHZ,2017,12,12,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.346
PFUE,HHZ,2017,12,13,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.347
PFUE,HHZ,2017,12,14,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.348
PFUE,HHZ,2017,12,15,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.349
PFUE,HHZ,2017,12,16,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.350
PFUE,HHZ,2017,12,17,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.351
PFUE,HHZ,2017,12,18,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.352
PFUE,HHZ,2017,12,19,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.353
PFUE,HHZ,2017,12,20,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.354
PFUE,HHZ,2017,12,21,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.355
PFUE,HHZ,2017,12,22,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.356
PFUE,HHZ,2017,12,23,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.357
PFUE,HHZ,2017,12,24,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.358
PFUE,HHZ,2017,12,25,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.359
PFUE,HHZ,2017,12,26,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.360
PFUE,HHZ,2017,12,27,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.361
PFUE,HHZ,2017,12,28,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.362
PFUE,HHZ,2017,12,29,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.363
PFUE,HHZ,2017,12,30,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.364
PFUE,HHZ,2017,12,31,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHZ.D,C7.PFUE..HHZ.D.2017.365
PFUE,HHN,2017,10,11,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.284
PFUE,HHN,2017,10,12,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.285
PFUE,HHN,2017,10,13,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.286
PFUE,HHN,2017,10,14,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.287
PFUE,HHN,2017,10,15,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.288
PFUE,HHN,2017,10,16,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.289
PFUE,HHN,2017,10,17,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.290
PFUE,HHN,2017,10,18,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.291
PFUE,HHN,2017,10,19,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.292
PFUE,HHN,2017,10,20,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.293
PFUE,HHN,2017,10,21,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.294
PFUE,HHN,2017,10,22,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.295
PFUE,HHN,2017,10,23,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.296
PFUE,HHN,2017,10,24,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.297
PFUE,HHN,2017,10,25,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.298
PFUE,HHN,2017,10,26,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.299
PFUE,HHN,2017,10,27,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.300
PFUE,HHN,2017,10,28,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.301
PFUE,HHN,2017,10,29,0,0,0,193.147.109.7,/involcan/mseed/2017/C7/PFUE/HHN.D,C7.PFUE..HHN.D.2017.302
